Date,Price,Open,High,Low,Vol.,Change %,Volume
2/20/2020,0.002651,0.002611,0.002682,0.002554,2.18B,1.56%,2180000000
2/19/2020,0.00261,0.002839,0.002861,0.002576,2.03B,-8.08%,2030000000
2/18/2020,0.002839,0.002694,0.002852,0.002662,2.31B,5.38%,2310000000
2/17/2020,0.002694,0.002756,0.002756,0.002555,2.32B,-2.25%,2320000000
2/16/2020,0.002756,0.002904,0.002954,0.002612,2.69B,-5.06%,2690000000
2/15/2020,0.002903,0.003101,0.003174,0.002857,2.33B,-6.36%,2330000000
2/14/2020,0.003101,0.003002,0.003137,0.00298,2.10B,3.28%,2100000000
2/13/2020,0.003002,0.003053,0.003209,0.00295,2.75B,-1.66%,2750000000
2/12/2020,0.003053,0.00307,0.003263,0.003041,2.50B,-0.57%,2500000000
2/11/2020,0.00307,0.002983,0.003385,0.0029,2.55B,2.94%,2550000000
2/10/2020,0.002983,0.003228,0.003304,0.00292,3.10B,-7.58%,3100000000
2/9/2020,0.003228,0.003171,0.003539,0.003098,3.89B,1.80%,3890000000
2/8/2020,0.003171,0.002786,0.003269,0.002726,3.21B,13.81%,3210000000
2/7/2020,0.002786,0.00266,0.002791,0.002652,2.02B,4.75%,2020000000
2/6/2020,0.00266,0.002598,0.00268,0.002576,1.94B,2.37%,1940000000
2/5/2020,0.002598,0.002512,0.002622,0.00249,2.25B,3.44%,2250000000
2/4/2020,0.002512,0.002416,0.022,0.002416,1.98B,3.95%,1980000000
2/3/2020,0.002416,0.002439,0.002499,0.002383,1.76B,-0.93%,1760000000
2/2/2020,0.002439,0.002432,0.002497,0.002371,1.81B,0.27%,1810000000
2/1/2020,0.002432,0.002381,0.002497,0.002355,1.61B,2.16%,1610000000
1/31/2020,0.002381,0.002431,0.00252,0.002359,1.73B,-2.06%,1730000000
1/30/2020,0.002431,0.002417,0.002467,0.002391,1.81B,0.57%,1810000000
1/29/2020,0.002417,0.002415,0.002513,0.002384,1.76B,0.10%,1760000000
1/28/2020,0.002415,0.002355,0.0025,0.002354,1.80B,2.54%,1800000000
1/27/2020,0.002355,0.002296,0.002406,0.002279,1.91B,2.56%,1910000000
1/26/2020,0.002296,0.002248,0.002303,0.002231,1.51B,2.16%,1510000000
1/25/2020,0.002248,0.002282,0.002437,0.002225,1.55B,-1.50%,1550000000
1/24/2020,0.002282,0.002287,0.002453,0.001855,1.66B,-0.20%,1660000000
1/23/2020,0.002287,0.002376,0.002487,0.002268,1.70B,-3.74%,1700000000
1/22/2020,0.002376,0.002389,0.002481,0.002344,1.43B,-0.58%,1430000000
1/21/2020,0.002389,0.002467,0.002513,0.002354,1.62B,-3.14%,1620000000
1/20/2020,0.002467,0.002423,0.002478,0.002375,1.66B,1.82%,1660000000
1/19/2020,0.002423,0.002503,0.002524,0.002382,1.92B,-3.20%,1920000000
1/18/2020,0.002503,0.002478,0.002506,0.002441,1.94B,0.94%,1940000000
1/17/2020,0.002479,0.002323,0.002497,0.002309,2.16B,6.74%,2160000000
1/16/2020,0.002323,0.148228,0.184558,0.00229,1.87B,-98.43%,1870000000
1/15/2020,0.148228,0.002356,0.180909,0.002328,2.21B,6191.55%,2210000000
1/14/2020,0.002356,0.002161,0.002372,0.002155,2.38B,9.04%,2380000000
1/13/2020,0.002161,0.002205,0.002233,0.002157,1.51B,-2.02%,1510000000
1/12/2020,0.002205,0.002179,0.002228,0.002147,1.63B,1.20%,1630000000
1/11/2020,0.002179,0.002207,0.00224,0.002164,1.73B,-1.31%,1730000000
1/10/2020,0.002208,0.002138,0.002209,0.00209,1.71B,3.29%,1710000000
1/9/2020,0.002138,0.002138,0.002207,0.002105,1.64B,-0.05%,1640000000
1/8/2020,0.002138,0.002182,0.002234,0.002126,1.84B,-1.99%,1840000000
1/7/2020,0.002182,0.002153,0.002319,0.002137,1.75B,1.36%,1750000000
1/6/2020,0.002153,0.00208,0.002249,0.002078,1.66B,3.51%,1660000000
1/5/2020,0.00208,0.002307,0.002336,0.002076,1.57B,-9.86%,1570000000
1/4/2020,0.002307,0.002042,0.002318,0.002041,1.55B,12.99%,1550000000
1/3/2020,0.002042,0.001999,0.002265,0.001989,1.69B,2.14%,1690000000
1/2/2020,0.001999,0.00204,0.002051,0.001991,1.86B,-1.98%,1860000000
1/1/2020,0.00204,0.002015,0.002056,0.002004,1.44B,1.24%,1440000000
12/31/2019,0.002015,0.002038,0.002052,0.001998,1.61B,-1.17%,1610000000
12/30/2019,0.002038,0.002153,0.002161,0.002006,1.53B,-5.30%,1530000000
12/29/2019,0.002153,0.002122,0.002165,0.002097,3.69B,1.46%,3690000000
12/28/2019,0.002122,0.002104,0.002156,0.002098,3.86B,0.86%,3860000000
12/27/2019,0.002104,0.002202,0.00221,0.002067,3.72B,-4.49%,3720000000
12/26/2019,0.002202,0.002199,0.002213,0.002177,3.75B,0.17%,3750000000
12/25/2019,0.002199,0.002247,0.002247,0.002048,3.83B,-2.15%,3830000000
12/24/2019,0.002247,0.002126,0.002306,0.002114,3.65B,5.66%,3650000000
12/23/2019,0.002126,0.002132,0.002178,0.002115,3.97B,-0.24%,3970000000
12/22/2019,0.002132,0.002118,0.002151,0.002077,4.06B,0.63%,4060000000
12/21/2019,0.002118,0.002094,0.002138,0.002066,3.69B,1.17%,3690000000
12/20/2019,0.002094,0.002206,0.002325,0.002046,3.51B,-5.11%,3510000000
12/19/2019,0.002206,0.002247,0.002302,0.00217,4.04B,-1.80%,4040000000
12/18/2019,0.002247,0.002207,0.002248,0.002126,4.85B,1.78%,4850000000
12/17/2019,0.002207,0.002249,0.002272,0.002183,4.66B,-1.86%,4660000000
12/16/2019,0.002249,0.002275,0.002317,0.002221,3.93B,-1.15%,3930000000
12/15/2019,0.002275,0.002294,0.00231,0.002248,3.83B,-0.82%,3830000000
12/14/2019,0.002294,0.002302,0.002323,0.002261,3.83B,-0.33%,3830000000
12/13/2019,0.002302,0.002304,0.002326,0.002294,3.81B,-0.12%,3810000000
12/12/2019,0.002304,0.002304,0.002324,0.002288,3.77B,0.00%,3770000000
12/11/2019,0.002304,0.002306,0.002341,0.002281,3.95B,-0.08%,3950000000
12/10/2019,0.002306,0.002281,0.002315,0.002261,3.99B,1.10%,3990000000
12/9/2019,0.002281,0.002287,0.002311,0.002261,3.74B,-0.27%,3740000000
12/8/2019,0.002287,0.002288,0.002692,0.0022,3.53B,-0.04%,3530000000
12/7/2019,0.002288,0.002335,0.002342,0.002208,3.79B,-1.99%,3790000000
12/6/2019,0.002335,0.002328,0.002355,0.002285,3.58B,0.27%,3580000000
12/5/2019,0.002328,0.002291,0.002346,0.002216,3.84B,1.64%,3840000000
12/4/2019,0.002291,0.002293,0.002367,0.00223,4.28B,-0.10%,4280000000
12/3/2019,0.002293,0.00232,0.002332,0.002201,3.49B,-1.18%,3490000000
12/2/2019,0.00232,0.002365,0.002366,0.002274,2.90B,-1.89%,2900000000
12/1/2019,0.002365,0.002394,0.002824,0.002296,3.55B,-1.19%,3550000000
11/30/2019,0.002394,0.002887,0.002925,0.002361,4.00B,-17.08%,4000000000
11/29/2019,0.002887,0.002428,0.002914,0.002396,3.85B,18.90%,3850000000
11/28/2019,0.002428,0.00239,0.002436,0.002363,3.69B,1.61%,3690000000
11/27/2019,0.00239,0.002327,0.002433,0.001834,4.44B,2.69%,4440000000
11/26/2019,0.002327,0.002465,0.002556,0.002276,4.10B,-5.59%,4100000000
11/25/2019,0.002465,0.002786,0.002928,0.002227,5.33B,-11.51%,5330000000
11/24/2019,0.002785,0.002957,0.003032,0.002347,4.24B,-5.79%,4240000000
11/23/2019,0.002957,0.002421,0.003025,0.002329,4.27B,22.15%,4270000000
11/22/2019,0.002421,0.002504,0.003082,0.002357,5.13B,-3.34%,5130000000
11/21/2019,0.002504,0.002653,0.002664,0.002446,4.41B,-5.63%,4410000000
11/20/2019,0.002653,0.002608,0.003221,0.002599,3.75B,1.76%,3750000000
11/19/2019,0.002608,0.002636,0.002649,0.002574,3.70B,-1.08%,3700000000
11/18/2019,0.002636,0.002745,0.003182,0.0026,3.82B,-3.97%,3820000000
11/17/2019,0.002745,0.002683,0.002992,0.002666,3.08B,2.32%,3080000000
11/16/2019,0.002683,0.002711,0.002726,0.002662,3.20B,-1.04%,3200000000
11/15/2019,0.002711,0.002743,0.002753,0.002663,3.54B,-1.15%,3540000000
11/14/2019,0.002743,0.002778,0.002783,0.002715,3.00B,-1.28%,3000000000
11/13/2019,0.002778,0.002782,0.002787,0.002703,2.75B,-0.14%,2750000000
11/12/2019,0.002782,0.002777,0.002801,0.002738,2.92B,0.20%,2920000000
11/11/2019,0.002777,0.002826,0.002829,0.002737,3.03B,-1.76%,3030000000
11/10/2019,0.002826,0.002744,0.002839,0.002481,3.51B,3.01%,3510000000
11/9/2019,0.002744,0.002801,0.002847,0.002743,3.31B,-2.03%,3310000000
11/8/2019,0.002801,0.002762,0.002852,0.002736,3.18B,1.40%,3180000000
11/7/2019,0.002762,0.002736,0.002778,0.002646,3.33B,0.94%,3330000000
11/6/2019,0.002736,0.002628,0.00279,0.002627,2.88B,4.14%,2880000000
11/5/2019,0.002628,0.002651,0.00275,0.002613,3.79B,-0.89%,3790000000
11/4/2019,0.002651,0.002855,0.002894,0.002603,3.27B,-7.13%,3270000000
11/3/2019,0.002855,0.002698,0.002907,0.002676,2.64B,5.80%,2640000000
11/2/2019,0.002698,0.002648,0.002712,0.002631,2.82B,1.90%,2820000000
11/1/2019,0.002648,0.002633,0.002672,0.002586,2.75B,0.56%,2750000000
10/31/2019,0.002633,0.002627,0.00269,0.002604,2.64B,0.26%,2640000000
10/30/2019,0.002627,0.002666,0.002798,0.002603,3.00B,-1.50%,3000000000
10/29/2019,0.002666,0.002687,0.002837,0.002657,3.13B,-0.78%,3130000000
10/28/2019,0.002687,0.002675,0.002775,0.002658,3.47B,0.44%,3470000000
10/27/2019,0.002675,0.002672,0.002823,0.002662,4.08B,0.12%,4080000000
10/26/2019,0.002672,0.002696,0.00289,0.0026,6.19B,-0.87%,6190000000
10/25/2019,0.002696,0.002593,0.002771,0.002523,4.99B,3.97%,4990000000
10/24/2019,0.002593,0.002548,0.002615,0.00251,3.19B,1.76%,3190000000
10/23/2019,0.002548,0.002578,0.002645,0.002443,3.94B,-1.18%,3940000000
10/22/2019,0.002578,0.002704,0.002766,0.002574,1.90B,-4.63%,1900000000
10/21/2019,0.002704,0.0028,0.0028,0.002654,1.99B,-3.43%,1990000000
10/20/2019,0.0028,0.002789,0.002817,0.002732,3.07B,0.43%,3070000000
10/19/2019,0.002788,0.002753,0.002836,0.002735,2.86B,1.26%,2860000000
10/18/2019,0.002753,0.002755,0.002871,0.002699,3.70B,-0.06%,3700000000
10/17/2019,0.002755,0.002583,0.002841,0.002574,4.51B,6.63%,4510000000
10/16/2019,0.002583,0.002548,0.00259,0.002523,3.25B,1.38%,3250000000
10/15/2019,0.002548,0.002564,0.002578,0.002522,3.13B,-0.62%,3130000000
10/14/2019,0.002564,0.002465,0.002597,0.002451,3.25B,4.01%,3250000000
10/13/2019,0.002465,0.002383,0.002619,0.002381,3.93B,3.44%,3930000000
10/12/2019,0.002383,0.002369,0.002394,0.002346,2.72B,0.63%,2720000000
10/11/2019,0.002369,0.002385,0.002412,0.002359,2.81B,-0.69%,2810000000
10/10/2019,0.002385,0.002443,0.002446,0.00238,2.60B,-2.46%,2600000000
10/9/2019,0.002445,0.00243,0.002453,0.002394,3.14B,0.60%,3140000000
10/8/2019,0.002431,0.002527,0.002536,0.002369,2.86B,-3.83%,2860000000
10/7/2019,0.002527,0.002512,0.002544,0.002501,3.25B,0.59%,3250000000
10/6/2019,0.002512,0.002399,0.002535,0.002362,2.81B,4.74%,2810000000
10/5/2019,0.002399,0.002563,0.002587,0.002376,2.71B,-6.39%,2710000000
10/4/2019,0.002563,0.002387,0.002565,0.002339,2.56B,7.35%,2560000000
10/3/2019,0.002387,0.002415,0.002588,0.002342,2.34B,-1.17%,2340000000
10/2/2019,0.002415,0.002442,0.002462,0.002378,1.93B,-1.15%,1930000000
10/1/2019,0.002444,0.002418,0.002529,0.002411,2.67B,1.08%,2670000000
9/30/2019,0.002418,0.002288,0.0025,0.002252,3.91B,5.16%,3910000000
9/29/2019,0.002299,0.002312,0.002434,0.002202,3.18B,-0.54%,3180000000
9/28/2019,0.002312,0.002332,0.002362,0.002284,3.41B,-0.89%,3410000000
9/27/2019,0.002332,0.002215,0.002346,0.00215,3.22B,5.27%,3220000000
9/26/2019,0.002215,0.002263,0.002321,0.00218,3.26B,-2.10%,3260000000
9/25/2019,0.002263,0.00226,0.002289,0.002142,3.83B,0.38%,3830000000
9/24/2019,0.002255,0.002585,0.002611,0.002158,5.29B,-12.73%,5290000000
9/23/2019,0.002583,0.002649,0.002659,0.002583,2.17B,-2.48%,2170000000
9/22/2019,0.002649,0.002681,0.002683,0.002632,2.43B,-1.20%,2430000000
9/21/2019,0.002681,0.002725,0.002728,0.002644,2.17B,-1.62%,2170000000
9/20/2019,0.002725,0.00274,0.002759,0.002687,2.11B,-0.51%,2110000000
9/19/2019,0.002739,0.002748,0.002765,0.002618,3.10B,-0.25%,3100000000
9/18/2019,0.002746,0.002617,0.002833,0.002596,2.86B,4.93%,2860000000
9/17/2019,0.002617,0.0025,0.002624,0.002496,2.56B,4.62%,2560000000
9/16/2019,0.002502,0.002519,0.002548,0.002466,2.37B,-0.63%,2370000000
9/15/2019,0.002517,0.002476,0.002533,0.002408,2.19B,1.69%,2190000000
9/14/2019,0.002476,0.002471,0.002507,0.002451,2.20B,0.20%,2200000000
9/13/2019,0.002471,0.002462,0.00249,0.002402,1.84B,0.37%,1840000000
9/12/2019,0.002462,0.00246,0.002492,0.00238,2.03B,0.05%,2030000000
9/11/2019,0.00246,0.00248,0.002487,0.002407,2.05B,-0.73%,2050000000
9/10/2019,0.002478,0.00248,0.002517,0.002461,2.42B,-0.12%,2420000000
9/9/2019,0.002481,0.00258,0.002581,0.002413,3.06B,-3.83%,3060000000
9/8/2019,0.00258,0.002536,0.002616,0.00252,2.51B,1.74%,2510000000
9/7/2019,0.002536,0.002572,0.002614,0.002484,2.74B,-1.38%,2740000000
9/6/2019,0.002572,0.002512,0.002951,0.00249,2.51B,2.37%,2510000000
9/5/2019,0.002512,0.00289,0.002929,0.002493,2.40B,-13.06%,2400000000
9/4/2019,0.00289,0.002623,0.003002,0.002519,2.56B,10.15%,2560000000
9/3/2019,0.002623,0.002638,0.003061,0.002592,2.65B,-0.53%,2650000000
9/2/2019,0.002637,0.002573,0.002648,0.00248,2.07B,2.54%,2070000000
9/1/2019,0.002572,0.002681,0.002689,0.002444,2.04B,-3.99%,2040000000
8/31/2019,0.002679,0.002539,0.002699,0.002444,2.04B,5.54%,2040000000
8/30/2019,0.002538,0.002495,0.002561,0.002436,1.89B,1.73%,1890000000
8/29/2019,0.002495,0.00258,0.002628,0.002427,2.34B,-3.25%,2340000000
8/28/2019,0.002579,0.002676,0.002691,0.002567,2.09B,-3.63%,2090000000
8/27/2019,0.002676,0.002714,0.003136,0.002599,1.94B,-1.41%,1940000000
8/26/2019,0.002714,0.002719,0.003173,0.002697,2.01B,-0.18%,2010000000
8/25/2019,0.002719,0.002707,0.003285,0.002692,1.94B,0.52%,1940000000
8/24/2019,0.002705,0.002747,0.002761,0.002684,2.07B,-1.54%,2070000000
8/23/2019,0.002748,0.00276,0.003211,0.002699,1.97B,-0.37%,1970000000
8/22/2019,0.002758,0.002689,0.00279,0.002646,2.24B,2.57%,2240000000
8/21/2019,0.002689,0.002773,0.002774,0.002633,2.45B,-3.05%,2450000000
8/20/2019,0.002773,0.002814,0.00284,0.002746,2.04B,-1.46%,2040000000
8/19/2019,0.002814,0.002748,0.00286,0.002743,1.95B,2.41%,1950000000
8/18/2019,0.002748,0.002687,0.002756,0.002668,2.72B,2.26%,2720000000
8/17/2019,0.002687,0.002727,0.002741,0.00268,1.98B,-1.41%,1980000000
8/16/2019,0.002726,0.002668,0.002759,0.002605,2.31B,2.20%,2310000000
8/15/2019,0.002667,0.002789,0.002811,0.002607,2.94B,-4.37%,2940000000
8/14/2019,0.002789,0.002856,0.002876,0.00277,2.69B,-2.35%,2690000000
8/13/2019,0.002856,0.002883,0.002907,0.002834,2.24B,-0.93%,2240000000
8/12/2019,0.002883,0.002909,0.002912,0.00288,2.34B,-0.88%,2340000000
8/11/2019,0.002909,0.002807,0.002934,0.002804,2.21B,3.68%,2210000000
8/10/2019,0.002805,0.0029,0.002958,0.002773,2.37B,-3.27%,2370000000
8/9/2019,0.0029,0.002932,0.002941,0.002868,2.38B,-1.13%,2380000000
8/8/2019,0.002933,0.002961,0.002974,0.002872,2.13B,-0.92%,2130000000
8/7/2019,0.002961,0.002954,0.003002,0.002902,2.22B,0.29%,2220000000
8/6/2019,0.002952,0.003048,0.003087,0.002922,2.27B,-3.13%,2270000000
8/5/2019,0.003047,0.002938,0.003165,0.002935,2.94B,3.72%,2940000000
8/4/2019,0.002938,0.002922,0.002992,0.002868,1.82B,0.56%,1820000000
8/3/2019,0.002922,0.002914,0.002953,0.002904,1.95B,0.24%,1950000000
8/2/2019,0.002914,0.002931,0.002945,0.002897,2.15B,-0.48%,2150000000
8/1/2019,0.002929,0.002897,0.002936,0.002854,1.85B,1.08%,1850000000
7/31/2019,0.002897,0.00277,0.002928,0.002734,2.25B,4.60%,2250000000
7/30/2019,0.00277,0.002838,0.002928,0.002763,1.76B,-2.40%,1760000000
7/29/2019,0.002838,0.002867,0.002902,0.002808,2.09B,-1.07%,2090000000
7/28/2019,0.002869,0.002863,0.002897,0.002838,2.14B,0.21%,2140000000
7/27/2019,0.002863,0.002952,0.003006,0.002826,2.43B,-2.95%,2430000000
7/26/2019,0.00295,0.002949,0.002983,0.002912,1.89B,0.02%,1890000000
7/25/2019,0.002949,0.002902,0.003042,0.002893,2.25B,1.62%,2250000000
7/24/2019,0.002902,0.002884,0.002921,0.002808,3.29B,0.69%,3290000000
7/23/2019,0.002882,0.003013,0.003019,0.002879,2.20B,-4.33%,2200000000
7/22/2019,0.003013,0.003078,0.003114,0.002937,2.42B,-2.13%,2420000000
7/21/2019,0.003078,0.003108,0.003159,0.00289,1.92B,-0.94%,1920000000
7/20/2019,0.003108,0.003046,0.003205,0.002954,2.04B,2.25%,2040000000
7/19/2019,0.003039,0.003114,0.003249,0.002959,1.87B,-2.42%,1870000000
7/18/2019,0.003114,0.002898,0.003133,0.002822,2.88B,7.47%,2880000000
7/17/2019,0.002898,0.002791,0.002996,0.002744,3.54B,3.83%,3540000000
7/16/2019,0.002791,0.003093,0.00313,0.002771,3.86B,-9.71%,3860000000
7/15/2019,0.003091,0.002967,0.003133,0.002862,3.71B,4.33%,3710000000
7/14/2019,0.002963,0.00329,0.003295,0.002953,3.08B,-9.83%,3080000000
7/13/2019,0.003286,0.003356,0.003374,0.003202,2.07B,-2.08%,2070000000
7/12/2019,0.003356,0.003244,0.00343,0.003208,2.17B,3.44%,2170000000
7/11/2019,0.003244,0.003406,0.003408,0.003114,3.12B,-4.52%,3120000000
7/10/2019,0.003398,0.003493,0.003557,0.003344,3.40B,-2.74%,3400000000
7/9/2019,0.003493,0.003467,0.003614,0.003419,2.38B,0.80%,2380000000
7/8/2019,0.003466,0.00358,0.003592,0.003389,1.95B,-3.19%,1950000000
7/7/2019,0.00358,0.003523,0.003633,0.003465,2.33B,1.65%,2330000000
7/6/2019,0.003521,0.003857,0.003932,0.003437,3.75B,-8.71%,3750000000
7/5/2019,0.003857,0.00318,0.004442,0.003165,11.99B,21.30%,11990000000
7/4/2019,0.00318,0.003343,0.003352,0.003176,2.73B,-4.88%,2730000000
7/3/2019,0.003343,0.003163,0.00335,0.003127,2.42B,5.72%,2420000000
7/2/2019,0.003162,0.003268,0.003293,0.003048,3.23B,-3.31%,3230000000
7/1/2019,0.00327,0.003279,0.003335,0.003054,3.13B,-0.27%,3130000000
6/30/2019,0.003279,0.00337,0.003424,0.003263,2.91B,-2.70%,2910000000
6/29/2019,0.003371,0.003415,0.003419,0.003273,2.90B,-1.31%,2900000000
6/28/2019,0.003415,0.003384,0.003562,0.003348,5.31B,0.96%,5310000000
6/27/2019,0.003383,0.003404,0.003648,0.002985,7.29B,-0.51%,7290000000
6/26/2019,0.0034,0.003349,0.003477,0.003273,5.40B,1.51%,5400000000
6/25/2019,0.003349,0.003345,0.003383,0.003286,2.82B,0.16%,2820000000
6/24/2019,0.003344,0.003307,0.003419,0.003248,3.04B,1.01%,3040000000
6/23/2019,0.00331,0.003309,0.003384,0.003258,3.24B,0.00%,3240000000
6/22/2019,0.00331,0.003259,0.003381,0.003088,4.99B,1.55%,4990000000
6/21/2019,0.003259,0.003106,0.00326,0.003097,3.15B,4.94%,3150000000
6/20/2019,0.003106,0.003141,0.003154,0.003081,2.57B,-1.09%,2570000000
6/19/2019,0.00314,0.003107,0.003143,0.003081,2.55B,1.15%,2550000000
6/18/2019,0.003105,0.003191,0.003195,0.003102,3.27B,-2.68%,3270000000
6/17/2019,0.00319,0.00318,0.003226,0.003151,3.27B,0.33%,3270000000
6/16/2019,0.00318,0.003132,0.003271,0.003122,4.14B,1.54%,4140000000
6/15/2019,0.003132,0.003105,0.00316,0.003081,3.61B,0.85%,3610000000
6/14/2019,0.003105,0.003079,0.003108,0.003035,2.97B,0.85%,2970000000
6/13/2019,0.003079,0.003073,0.003092,0.003039,3.18B,0.21%,3180000000
6/12/2019,0.003073,0.003057,0.003083,0.002986,3.15B,0.51%,3150000000
6/11/2019,0.003057,0.003076,0.003085,0.002853,2.59B,-0.55%,2590000000
6/10/2019,0.003074,0.002988,0.003081,0.002965,2.97B,2.88%,2970000000
6/9/2019,0.002988,0.003101,0.003108,0.002872,2.77B,-3.63%,2770000000
6/8/2019,0.003101,0.003148,0.003153,0.002886,2.47B,-1.50%,2470000000
6/7/2019,0.003148,0.003083,0.003153,0.003065,2.71B,2.10%,2710000000
6/6/2019,0.003083,0.003031,0.003087,0.003012,2.88B,1.79%,2880000000
6/5/2019,0.003029,0.002966,0.003098,0.00296,3.10B,2.11%,3100000000
6/4/2019,0.002966,0.003165,0.003187,0.002936,4.77B,-6.29%,4770000000
6/3/2019,0.003165,0.00337,0.003376,0.003165,4.56B,-6.08%,4560000000
6/2/2019,0.00337,0.003351,0.003412,0.003332,3.71B,0.59%,3710000000
6/1/2019,0.00335,0.003401,0.003425,0.003318,4.83B,-1.35%,4830000000
5/31/2019,0.003396,0.003207,0.003464,0.003138,4.95B,5.95%,4950000000
5/30/2019,0.003206,0.003166,0.003576,0.003129,7.18B,1.10%,7180000000
5/29/2019,0.003171,0.003145,0.003199,0.003042,3.44B,0.80%,3440000000
5/28/2019,0.003146,0.003124,0.00315,0.003085,3.57B,0.69%,3570000000
5/27/2019,0.003124,0.003047,0.00322,0.003012,5.21B,2.56%,5210000000
5/26/2019,0.003046,0.002975,0.003058,0.002944,3.33B,2.38%,3330000000
5/25/2019,0.002975,0.002989,0.003001,0.002937,2.56B,-0.47%,2560000000
5/24/2019,0.002989,0.002949,0.003015,0.002903,3.23B,1.26%,3230000000
5/23/2019,0.002952,0.002936,0.002968,0.002828,2.74B,0.67%,2740000000
5/22/2019,0.002932,0.003032,0.003126,0.002922,2.90B,-3.30%,2900000000
5/21/2019,0.003032,0.002982,0.003063,0.002954,2.48B,1.91%,2480000000
5/20/2019,0.002976,0.003132,0.003134,0.002925,3.05B,-4.92%,3050000000
5/19/2019,0.00313,0.002957,0.003144,0.002956,2.31B,5.81%,2310000000
5/18/2019,0.002958,0.002915,0.003019,0.002873,2.66B,1.47%,2660000000
5/17/2019,0.002915,0.003134,0.003151,0.002731,5.03B,-7.03%,5030000000
5/16/2019,0.003135,0.003336,0.003549,0.003041,6.73B,-5.97%,6730000000
5/15/2019,0.003334,0.003067,0.003353,0.003038,5.25B,8.48%,5250000000
5/14/2019,0.003074,0.002728,0.003231,0.002726,5.07B,12.68%,5070000000
5/13/2019,0.002728,0.002627,0.002785,0.002608,3.57B,3.80%,3570000000
5/12/2019,0.002628,0.002773,0.002829,0.002592,4.09B,-5.32%,4090000000
5/11/2019,0.002776,0.002497,0.002841,0.002494,5.19B,11.18%,5190000000
5/10/2019,0.002496,0.002496,0.00251,0.002466,2.75B,0.00%,2750000000
5/9/2019,0.002497,0.002554,0.002555,0.002469,2.55B,-2.23%,2550000000
5/8/2019,0.002554,0.002561,0.002561,0.00252,2.63B,-0.11%,2630000000
5/7/2019,0.002556,0.002596,0.002681,0.002539,2.76B,-1.50%,2760000000
5/6/2019,0.002596,0.002643,0.002667,0.002548,2.58B,-1.79%,2580000000
5/5/2019,0.002643,0.00269,0.002696,0.002638,2.16B,-1.81%,2160000000
5/4/2019,0.002692,0.002705,0.002804,0.002586,3.16B,-0.51%,3160000000
5/3/2019,0.002705,0.002601,0.002719,0.002597,3.25B,4.08%,3250000000
5/2/2019,0.002599,0.002539,0.002617,0.002538,2.87B,2.36%,2870000000
5/1/2019,0.002539,0.00251,0.002546,0.002496,2.43B,1.18%,2430000000
4/30/2019,0.00251,0.002461,0.002514,0.002442,2.62B,2.01%,2620000000
4/29/2019,0.002461,0.002548,0.002618,0.002452,2.98B,-3.41%,2980000000
4/28/2019,0.002547,0.002511,0.002603,0.002496,2.19B,1.41%,2190000000
4/27/2019,0.002512,0.002509,0.002587,0.002414,2.13B,-0.12%,2130000000
4/26/2019,0.002515,0.002444,0.002527,0.002405,3.43B,2.91%,3430000000
4/25/2019,0.002444,0.002598,0.002612,0.002435,3.43B,-5.92%,3430000000
4/24/2019,0.002598,0.002747,0.002752,0.002523,4.59B,-5.44%,4590000000
4/23/2019,0.002747,0.002772,0.002853,0.002742,3.38B,-0.91%,3380000000
4/22/2019,0.002772,0.002787,0.00281,0.002693,2.85B,-0.53%,2850000000
4/21/2019,0.002787,0.002929,0.002935,0.002738,3.50B,-4.87%,3500000000
4/20/2019,0.002929,0.002888,0.002933,0.00282,2.84B,1.43%,2840000000
4/19/2019,0.002888,0.002952,0.002955,0.002856,3.13B,-2.15%,3130000000
4/18/2019,0.002952,0.002812,0.002988,0.002806,4.60B,5.00%,4600000000
4/17/2019,0.002811,0.002814,0.002857,0.002786,2.46B,-0.10%,2460000000
4/16/2019,0.002814,0.002775,0.002828,0.002729,2.61B,1.36%,2610000000
